price_cr,bhk,bathroom,balcony,addl_room,floor_rise,area_sqm,area_type,age,society,locality,furnishDetails,nearby_loc
3.5,3,3,3,1,high,190.82,Carpet,mid aged,M3M Skycity,Sector 65 Gurgaon,"['6 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '11 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Sector 55 Metro Station', 'Eros City Square', 'DPS International Edge', 'Narayana Junior College', 'CK Birla Hospital', 'Indira Gandhi Intl Airport', 'Splendor Trade Tower', 'DoubleTree by Hilton Hotel', 'SkyJumper Trampoline Park']"
1.36,3,3,3,1,low,142.61,Built Up,new,Signature Global City 37D Ph 2,Sector 37D Gurgaon,[],"['Dwarka Expressway', 'Pataudi Road', 'Euro International School', 'Suncity School', 'Green Field School', 'Narayana E Techno', 'Alpine Convent School', 'Little E Step –Pre School', 'Medanta-The Medicity', 'Park Hospital', 'SGT Hospital 1', 'Sheetla Mata Mandir']"
1.02,2,3,3,1,mid,119.19,Built Up,new,Experion The Heartsong,Sector 108 Gurgaon,"['1 Bed', '3 Fan', '1 Sofa', '1 Exhaust Fan', '10 Light', '1 Curtains', '2 AC', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Galleria 108 Mall', 'Dwarka Expressway', 'Central Peripheral Road', 'The Shikshiyan School', 'Manipal Hospital', 'Indira Gandhi International Airport', 'Vivanta New Delhi, Dwarka', 'SkyJumper Trampoline Park', 'Fun N Food Village']"
0.4,2,2,2,0,mid,88.26,Super Built up,new,Breez Global Heights,Sohna,[],"['Raheja Mall', 'Golf Course Extension Road', 'GD Goenka Public School', 'DPG Institute of Technology', 'Polaris Hospital', 'Indira Gandhi International Airport', 'JMD Megapolis Business Center', 'Radisson Hotel Gurugram', 'SkyJumper Trampoline Park', 'DLF Golf and Country Club']"
3.9,3,1,0,0,low,213.21,Built Up,under construction,Conscient Elevate,Sector 59 Gurgaon,,"['Rapid Metro Station Sector 55', 'Paras Trinity Mall Sector 63', 'Golf Course Road', 'Mehrauli-Gurgaon Road', 'MG Road', 'DPS International School Sector 50', 'Gurugram University Sector 51', 'W Pratiksha Hospital Sector 56', 'Indira Gandhi International Airport', 'Gurugram Railway Station', 'International Tech Park Gurgaon', 'Grand Hyatt Gurgaon', 'SkyJumper Trampoline Park Gurgaon', 'ZEN Golf Range & Academy', 'PVR Drive In Theatre']"
2.41,3,3,3,0,low,151.43,Built Up,mid aged,Smart World Orchard,Sector 61 Gurgaon,"['1 Exhaust Fan', '1 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Sector 55-56 Metro station', 'Bestech Central Square Mall', 'Golf Course Ext Road', 'Badshahpur Sohna Rd Hwy', 'ORCHIDS The International School', 'Sushant University', 'Marengo Asia Hospitals', 'Indira Gandhi Intl Airport', 'Gurgaon Railway Station', 'Emaar Digital Greens Tower A', 'Grand Hyatt Gurgaon', 's Water Park"", ', ', ']"
2.5,3,3,2,0,low,175.03,Carpet,under construction,Central Park Flower Valley,Sector-33 Sohna,"['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Airia Mall', 'NH 248A', 'NE 4, Haryana', 'GD Goenka Signature School', 'K. R. Mangalam University', 'Lady Florence Convent School Sohna', 'Vardaan Hospital & Trauma Centre', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'Country Inn & Suites By Radisson', 'Tau Devilal Stadium Sohna']"
2.44,3,3,2,0,mid,169.83,Super Built up,mid aged,M3M Heights,Sector 65 Gurgaon,[],"['Rapid Metro Sector 56', 'M3m 65th Avenue Mall', 'Golf Course Extension Road', 'Gurgaon - Delhi Expy', 'DPS International School', 'DPG Institute of Technology', 'Park Hospital', 'Indira Gandhi International Airport', 'Lemon Tree Hotel', 'SkyJumper Trampoline Park', 'PVR Drive in Theatre']"
1.05,3,3,3,0,mid,163.97,Super Built up,new,Corona Gracieux,Sector 76 Gurgaon,"['4 Wardrobe', '6 Fan', '1 Exhaust Fan', '2 Geyser', '20 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Entertainland Mall', 'Delhi Ajmer Expressway', 'Kunskapsskolan School', 'Suzuki Motorcycle India Office']"
2.02,4,3,1,0,low,232.26,Super Built up,new,Dlf City,Shankar Vihar,[],"['Chintapurni Mandir', 'State bank ATM', 'Dr. Hitesh Dawar', 'Bhardwaj Hospital', 'R K Hospital Gurgaon', 'Prateek Nursing Home And Polyclinic', 'Shree Krishna Hospital Gurgaon', 'Chirag Hospital Pvt. Ltd', 'Sneh Hospital Gurgaon', 'Kr Dental Hub', 'Jiya Clinic', 'Esic Hospital Gurugram', 'Dr. Mittal Clinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Sarvodya Hospital', 'Dr. Sindhu Clinic', 's Child Care Clinic"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
0.24,1,1,1,0,high,31.6,Carpet,new,MVN Athens,Sohna,"['2 Fan', '1 Dining Table', '1 Geyser', '3 Light', '1 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '1 Bed', '1 Wardrobe', '1 Sofa', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['SBI ATM', 'Axis bank ATM', 'UCO bank ATM', 'COrporation bank ATM', 'Canara Bank ATM', 'Royal Kitchen', 'The Roadside Cafe', 'Lazeez Restaurant  Sohna', 'Pasta Cruize', 'Sanuja Food Palace']"
4.2,3,4,2,0,mid,199.74,Super Built up,mid aged,Silverglades Hightown Residences,Sushant Lok Phase 1,[],"['Iffco Chowk Metro Station', 'Galleria Market', 'Mehrauli-Gurgaon Rd', 'Shiv Nadar School', 'Gurugram University', 'Fortis Memorial Research Institute', 'Indira Gandhi International Airport', 'Duke Horse Riding Club', 'The Westin Hotel', 'Appu Ghar Water Park', 'DLF Golf and Country Club', 'Kingdom of Dreams', 'PVR Drive in Theatre', 'Surajgarh Gurgaon']"
1.4,2,2,2,1,low,114.74,Carpet,mid aged,Signature Global City 63A,Sector 63A Gurgaon,[],"['Sector 54 Chowk Metro Station', 'Paras Trinity', 'Golf Course Ext Road', 'The Shriram Millennium School', 'KIIT College of Engineering', 'Park Hospital', 'Indira Gandhi International Airport', 'Bhondsi Nature Park', 'Duke Horse Riding Club', 'Capital Cyberscape', 'DoubleTree by Hilton Hotel', 'Fun N Food Water Park', 'Kingdom of Dreams']"
0.45,2,2,2,0,low,52.86,Carpet,new,Signature The Roselia,Sector 95A Gurgaon,"['4 Fan', '1 Exhaust Fan', '1 Geyser', '8 Light', '1 Curtains', '1 Modular Kitchen', '1 Wardrobe', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Newtown Square Mall', 'Pataudi Road', 'Dwarka Expressway', 'NH-48', 'Yaduvanshi Shiksha Niketan', 'Gurugram University Sector 87', 'Aarvy Healthcare', 'Indira Gandhi International Airport', 'IMT Manesar', 'Holiday Inn Sector 90', 'National Tennis Academy', 'CNG Petrol Pump']"
1.0,2,2,3,1,low,103.12,Carpet,new,Smart World Gems,Sector 89 Gurgaon,[],"['Sant Soordas Sihi Metro Station', 'Airia Mall', 'Dwarka Expressway', 'Pataudi Road', 'NH-8', 'KMP Expressway', 'RPS International School', 'Genesis Hospital Sector 84', 'Gurgaon Railway Station', 'Vatika Business Park Sector 49', 'Holiday Inn Gurugram Sector 90', 'De Adventure Amusement Park', 'National Tennis Academy Sector 98', 'IMT Manesar']"
2.0,3,4,3,1,mid,212.75,Super Built up,new,ATS Triumph,Sector 104 Gurgaon,[],"['IFFCO Chowk Metro Station', 'The Esplanade Mall', 'Dhanwapur Road', 'Dwarka Expressway', 'Govt. PG College', 'Delhi Public School', 'The NorthCap University', 'Shree Krishna Hospital', 'Indira Gandhi International Airport', 'Basai Dhankot', 'The Executive Centre', 'Park Inn', 's Water Park"", ']"
0.75,2,2,2,0,mid,125.42,Built Up,old,Silverglades The Melia,Sohna,[],"['Global City Centre Mall', 'Sohna Road', 'Western Peripheral Expressway', 'Shambhu Dayal High School', 'GD Goenka University', 'Vardaan Hospital and Trauma Centre', 'Sohna Bus Stand', 'Ascendas OneHub Gurgaon']"
3.25,4,4,3,1,low,312.15,Super Built up,mid aged,Vatika Sovereign Park,Sector 99 Gurgaon,,"['The Esplanade Mall', 'Dwarka Expressway', 'KMP Expressway', 'Imperial Heritage School', 'SGT University', 'Vibrant Hospital', 'Indira Gandhi International Airport', 'IMT Manesar', 'Quality Inn Gurgaon', 'SkyJumper Trampoline Park']"
1.1,2,2,3,1,high,135.36,Super Built up,new,Eldeco Accolade,Sohna,"['1 Water Purifier', '1 Exhaust Fan', '2 Geyser', '1 Chimney', '1 Curtains', '1 Modular Kitchen', '3 Wardrobe', '1 Microwave', '1 Washing Machine', 'No AC', 'No Bed', 'No Dining Table', 'No Fan', 'No Light', 'No Fridge', 'No Sofa', 'No Stove', 'No TV']","['Global City Centre', 'Sohna Road', 'Damdama More', 'Western Peripheral Expressway', 'GD Goenka World School', 'K.R. Mangalam University', 'Civil Hospital']"
1.45,3,2,3,0,high,137.5,Built Up,new,Microtek Greenburg,Sector 86 Gurgaon,"['1 Water Purifier', '5 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '1 Geyser', '1 Stove', '12 Light', '5 AC', '1 Chimney', '4 Curtains', '1 Modular Kitchen', '1 TV', '3 Wardrobe', '1 Sofa', '1 Microwave', 'No Bed', 'No Washing Machine']","['SS Omnia Mall', 'National Highway 8', 'Dwarka Expressway', 'Sidheshwar School', 'Dronacharya College of Engineering', 'Arc Multi Specialty Hospital', 'Indira Gandhi International Airport', 'IMT Manesar', 'Heritage Village Resort & Spa', 'National Tennis Academy']"
3.2,4,4,0,0,mid,299.61,Built Up,mid aged,Vatika Sovereign Park,Sector 99 Gurgaon,,"['The Esplanade Mall', 'Dwarka Expressway', 'KMP Expressway', 'Imperial Heritage School', 'SGT University', 'Vibrant Hospital', 'Indira Gandhi International Airport', 'IMT Manesar', 'Quality Inn Gurgaon', 'SkyJumper Trampoline Park']"
0.4,2,2,2,0,high,50.5,Carpet,new,Signature Global Orchard Avenue,Sector 93 Gurgaon,"['1 Fan', '1 Exhaust Fan', '1 Geyser', '5 Light', '3 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['JMS Crosswalk Mall', 'Reliance Trends Newtown Square Mall', 'Pataudi Rd, Gurugram', 'RPS International School', 'Euro Intl School, Sector 84, Gurugram', 'SGT University', 'Aarvy Healthcare Super Speciality', 'Indira Gandhi International Airport']"
0.95,2,2,2,1,mid,102.47,Carpet,old,Smart World Gems,Sector 89 Gurgaon,,"['Sant Soordas Sihi Metro Station', 'Airia Mall', 'Dwarka Expressway', 'Pataudi Road', 'NH-8', 'KMP Expressway', 'RPS International School', 'Genesis Hospital Sector 84', 'Gurgaon Railway Station', 'Vatika Business Park Sector 49', 'Holiday Inn Gurugram Sector 90', 'De Adventure Amusement Park', 'National Tennis Academy Sector 98', 'IMT Manesar']"
2.12,3,3,3,0,high,172.06,Super Built up,new,Shapoorji Pallonji Joyville Gurugram,Sector 102 Gurgaon,"['3 Light', '3 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Khan Market', 'The Esplanade Mall', 'Dwarka Expressway', 'Garhi Road', 'Delhi Public School', 'SGT University', 'Aryan Hospital', 'Indira Gandhi Int. Airport', 'Basai Dhankot', 'The Executive Centre', 'Inde Hotels & Resorts', 'Appu Ghar', 'DLF Golf and Country Club']"
1.45,3,4,2,0,high,167.69,Super Built up,new,Spaze Privvy The Address,Sector 93 Gurgaon,"['1 Water Purifier', '5 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '70 Light', '4 AC', '1 Chimney', '16 Curtains', '1 Modular Kitchen', '3 Wardrobe', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Sapphire 83 Mall', 'Hayatpur Road', 'Dwarka Expy', 'Pranavananda International School', 'Royal Institute Of Science & MGMT', 'Aarvy Hospital', 'Indira Gandhi Intl Airport', 'Garhi Harsaru Junction', 'Holiday Inn Gurugram Sector 90']"
0.75,2,2,2,0,mid,102.19,Built Up,old,Surendra Avenue 69,Sector 69 Gurgaon,"['1 Bed', '1 Wardrobe', '1 Fan', '1 Sofa', '1 Light', 'No AC', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Sri Radhe Krishna Temple', 'Icici bank ATM', 'Standard chartered ATM', 'Ekta Hospital', 'Sai Dharamraj Hospital', 'Sai Heart and Trauma Center', 'Sona Devi Memorial Hospital and Trauma Centre', 'Sanjeevani Hospital Gurgaon', 'Gobind Hospital', 'Kamal Hospital and Maternity Centre', 'Divine Look Clinic Centre', 'Skin Clinic', 'Dr. Anuj Sharma', 'Dr. Aruna Kalra', 'Dr. Naresh Pandita', 'Wellness Eye Centre', 'Best Urologist Atcomplete Family Clinic', 'Neelkanth Health Care', 'Vishesh Dental', 'Bones Clinic - Orthopaedics', 'Park Hospital Gurgaon', 'Wembley estate club', 'Genius', 'Gardian Pharmacy', 'Apollo Pharmacy', 'Kore Tech Park', 'SPAZE BUSINESS PARK', 'Central bank of india', 'Union bank of india', 'Indusind bank', 'State bank of india', 'Hdfc bank', 'Icici bank', 'Icici bank', 'Hdfc bank', 'Hdfc bank', 'SRS Cinemas', 'Nook', 'Starbucks', 's"", ""Domino', 'India', 'Haldiram']"
2.0,3,4,3,1,low,219.81,Carpet,new,Godrej 101,Sector 79 Gurgaon,"['1 Water Purifier', '5 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '25 Light', '4 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '9 Wardrobe', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Vatika Town Square-INXT', 'Naurangpur Road', 'NH 48', 'Euro International School', 'Gurugram University', 'Miracles Apollo Cradle', 'Nouveau Medics Multispeciality OPD', 'Indira Gandhi Intl Airport', 'Heritage Village Resort & Spa', 'Nakhrola Stadium']"
3.5,5,5,3,1,high,242.11,Carpet,new,DLF The Primus,Sector 82A Gurgaon,"['7 Fan', '1 Fridge', '1 Exhaust Fan', '5 Geyser', '51 Light', '1 Modular Kitchen', '6 AC', '1 Chimney', '4 Wardrobe', '1 Microwave', '1 Washing Machine', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No Stove', 'No TV', 'No Water Purifier']","['Sapphire 83', 'NH 48', 'Cambridge Montessori', 'Miracles Apollo Hospital', 'IGI Airport', 'Garhi Harsaru Junction', 'Hyatt Regency']"
1.91,2,2,2,0,high,106.84,Carpet,new,DLF Regency Park 1,DLF Phase 4,"['1 Water Purifier', '3 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '2 Geyser', '1 Stove', '3 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '2 Bed', '2 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave', 'No Light', 'No TV']","['Sector 42-43 metro station', 'Dlf phase 1 metro station', 'Huda city centre metro station', 'New Life Church', 'Hanuman Mandir', 'Rbs ATM', 'Kotak mahindra bank ATM', 'Standard chartered ATM', 'Hdfc ATM', 'Hdfc bank ATM', 'Marwah Clinic', 'Paras Hospital Gurgaon', 'Sitaram Bhartia', 'Gupta', 'Max Hospital', 'The Dental Lounge', 'Dr. Kutbuddin Akbary', 'Arihant Hospital', 'Dr. Naval Mendiratta', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Guardian Pharmacy', 'Chikitsa', 'Bharat petroleum', 'Axis bank', 'Icici bank', 'Hdfc bank', 'The Chicken Boat', 'Balaji Vegetarian Paradise', 'Nowhere Brewpub and cafe', 'Blue Tokai Coffee Roasters', 'Starbucks', 'Fat', 'Dighent cafe', 'Drunken Monkey', 'Belgian Waffle', 'CCD', 'Naveidyam', 'Sagar Ratna', 'Shophouse by Kylin', 'PWO house', 'Cafe Tonini', 's Jr."", ', ', ', ', ', ', ']"
1.0,3,3,3,0,high,164.44,Super Built up,old,Ramprastha The Edge Towers,Sector 37D Gurgaon,[],"['MDS Public School', 'St Pauls School', 'Suncity School', 'Hanuman & Shani Mandir', 'IndusInd Bank ATM', 'SGT UHTC Basai', 'K.D. Hospital', 'CANARA BANK', 'State Bank of India', 'Basai Enclave Park', 'Ramprastha Police Post', 'Taxila cricket ground', 'Bharat Singh fuel company', 'Edge towers tennis court', 'KFG Sports Club']"
1.4,3,3,3,0,low,60.39,Super Built up,mid aged,Central Park Flower Valley,Sector-33 Sohna,[],"['Airia Mall', 'NH 248A', 'NE 4, Haryana', 'GD Goenka Signature School', 'K. R. Mangalam University', 'Lady Florence Convent School Sohna', 'Vardaan Hospital & Trauma Centre', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'Country Inn & Suites By Radisson', 'Tau Devilal Stadium Sohna']"
0.35,2,2,2,0,mid,52.68,Super Built up,new,GLS Arawali Homes,Sohna,[],"['Huda City Centre', 'Golf Course Road', 'Delhi-Mumbai Expressway', 'KMP Expressway', 'Rajiv Chowk', 'IGI Airport']"
0.82,2,2,3,1,high,83.61204013377927,Carpet,new,Godrej Summit,Sector 104 Gurgaon,,"['MG Road Metro Station', 'The Esplanade Mall', 'Dhanwapur Road', 'Dwarka Expy', 'Blue Bells Model School', 'The NorthCap University', 'Aryan Hospital', 'Indira Gandhi Intl Airport', 'Gurgaon Railway Station', 'Oswal buildings, Udyog Vihar', 'Altrade Business Centre', 'Country Inn & Suites by Radisson', 'Appu Ghar', 'Hamoni Golf Camp', 'Nehru Stadium']"
0.88,2,2,2,0,high,118.45,Super Built up,new,Ashiana Anmol,Sohna,"['1 Water Purifier', '4 Fan', '1 Exhaust Fan', '2 Geyser', '1 Stove', '10 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Wardrobe', '1 Sofa', '1 Washing Machine', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No TV']","['Global Signum Plaza', 'Airia Mall', 'Sohna Road', 'KR Mangalam University', 'GD Goenka School', 'GD Goenka University', 'Civil Hospital', 'Central Park', 'M2M football Club', 'Gurgaon Technology Valley', 'Lemon Tree Hotel', 'Sports academy and Gym', 'IndianOil']"
1.9,2,2,2,0,high,126.16,Built Up,under construction,M3M Heights,Sector 65 Gurgaon,"['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Rapid Metro Sector 56', 'M3m 65th Avenue Mall', 'Golf Course Extension Road', 'Gurgaon - Delhi Expy', 'DPS International School', 'DPG Institute of Technology', 'Park Hospital', 'Indira Gandhi International Airport', 'Lemon Tree Hotel', 'SkyJumper Trampoline Park', 'PVR Drive in Theatre']"
0.26,2,2,1,0,mid,44.75,Carpet,new,MVN Athens,Sohna,"['1 Bed', '3 Fan', '1 Sofa', '7 Light', '1 Curtains', '1 Modular Kitchen', 'No AC', 'No Chimney', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['SBI ATM', 'Axis bank ATM', 'UCO bank ATM', 'COrporation bank ATM', 'Canara Bank ATM', 'Royal Kitchen', 'The Roadside Cafe', 'Lazeez Restaurant  Sohna', 'Pasta Cruize', 'Sanuja Food Palace']"
0.27,2,2,2,0,low,53.51,Carpet,new,GLS Arawali Homes,Sohna,"['3 Fan', '3 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Huda City Centre', 'Golf Course Road', 'Delhi-Mumbai Expressway', 'KMP Expressway', 'Rajiv Chowk', 'IGI Airport']"
0.89,2,2,2,1,low,99.87,Carpet,mid aged,Signature Global City 81,Sector 81 Gurgaon,"['2 Wardrobe', '4 Fan', '2 Geyser', '4 Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Ambience Mall New', 'Dwarka Expressway', 'NH8', 's High School"", ', ', ', ', ']"
14.0,4,5,3,0,low,65.03,Built Up,under construction,Ambience Caitriona,Sector 24 Gurgaon,"['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Dlf phase 3 metro station', 'Micromax moulsari avenue metro station', 'Dlf phase 2 metro station', 'Indusind bank cyber city metro station', 'Vodafone belvedere towers metro station', 'Guru dronacharya metro station', 'Shri Shiv Shakthi Mandir', 'Icici bank ATM', 'Central bank ATM', 'Central bank atm teste 001112', 'Abn amro bank ATM', 'Citibank ATM', 'Kotak mahindra ATM', 'Citibank ATM', 'Shri Ram Memorial Hospital', 'R.N Clinic', 's Dental Clinic"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ', ""St Stephen', 'Pharmacy', 'Shri Balaji Medical Store', 'State bank of india', 'Icici bank', 'Deutsche bank', 'Standard chartered bank', 'PVR Cinames', 'The God Father', 'Food Court', 'Mc Donalds', 'Machaan', 'barrique']"
0.9,3,3,2,0,high,157.01,Built Up,new,Ansal Heights 86,Sector 86 Gurgaon,"['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['IRIS Broadway Mall', 'Delhi Jaipur Expressway', 'Shishu Kalyan Senior Secondary School', 'Aarvy Healthcare Hospital']"
1.1,3,3,3,0,high,184.88,Built Up,under construction,Ramprastha The Edge Towers,Sector 37D Gurgaon,,"['MDS Public School', 'St Pauls School', 'Suncity School', 'Hanuman & Shani Mandir', 'IndusInd Bank ATM', 'SGT UHTC Basai', 'K.D. Hospital', 'CANARA BANK', 'State Bank of India', 'Basai Enclave Park', 'Ramprastha Police Post', 'Taxila cricket ground', 'Bharat Singh fuel company', 'Edge towers tennis court', 'KFG Sports Club']"
0.95,2,2,2,1,low,99.13,Super Built up,mid aged,Smart World Gems,Sector 89 Gurgaon,,"['Sant Soordas Sihi Metro Station', 'Airia Mall', 'Dwarka Expressway', 'Pataudi Road', 'NH-8', 'KMP Expressway', 'RPS International School', 'Genesis Hospital Sector 84', 'Gurgaon Railway Station', 'Vatika Business Park Sector 49', 'Holiday Inn Gurugram Sector 90', 'De Adventure Amusement Park', 'National Tennis Academy Sector 98', 'IMT Manesar']"
0.47,2,2,1,0,high,64.1,Carpet,new,Green Court,Sector 90 Gurgaon,"['3 Fan', '1 Exhaust Fan', '7 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Baba Kanala Chowk', 'Pataudi Rd', 'Gurukul Preschool', 'Yaduvanshi Shiksha Niketan', 'Bharat Ram Global School', 'RPS International School', 'ICICI ATM', 'Silver Streak Hospital', 'Arc Multi Speciality', 'Sanjeevani Hospital', 'HDFC Bank', 'Sai Sports Club cricket ground', 'Nawada Cricket Accadmy', 'HP PETROL PUMP Unnamed Rd', 'INOX Cinema']"
0.27,2,2,1,0,high,42.5,Carpet,new,MVN Athens,Sohna,"['2 Wardrobe', '1 Water Purifier', '3 Fan', '1 Exhaust Fan', '1 Geyser', '1 Stove', '8 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['SBI ATM', 'Axis bank ATM', 'UCO bank ATM', 'COrporation bank ATM', 'Canara Bank ATM', 'Royal Kitchen', 'The Roadside Cafe', 'Lazeez Restaurant  Sohna', 'Pasta Cruize', 'Sanuja Food Palace']"
0.95,2,2,3,1,mid,142.14,Super Built up,new,Supertech Araville,Sector 79 Gurgaon,"['1 Fan', '1 Geyser', '1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Petrol Pump Indian Oil', 'Petrol Pump', 'Rao Dhaba']"
1.15,3,3,3,1,high,202.16,Super Built up,old,Umang Monsoon Breeze,Sector 78 Gurgaon,,"['Proposed Metro Station', 'Mahapal Shing', 'National Highway 8', 'IGD Primary Health Care', 'HDFC Bank', 'PCL Logistics', 'JW Mariott']"
0.9,3,3,3,0,high,148.92,Super Built up,under construction,ILD Greens,Sector 37C Gurgaon,,"['The Esplanade Mall', 'Gurgaon Road', 'Delhi Jaipur Expressway', 'Green Field Public School', 'Sunrise University', 'K.D. Hospital', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'infinity Business Park']"
